215,0,0,0,1,0,s215,d215,2013-05-12 00:18:00,3,2013-05-12 00:21:00,13,13.25,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,16.57,-1.00,0.00,0.00,
9921,0,-2147483648,0,0,0,s9921,d9921,2013-05-12 00:18:18,3,2013-05-12 00:21:18,12,12.42,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.53,-1.00,0.00,0.00,
6891,0,-2147483648,0,0,0,s6891,d6891,2013-05-12 00:18:19,3,2013-05-12 00:21:19,11,11.13,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,13.92,-1.00,0.00,0.00,
9687,0,0,0,1,0,s9687,d9687,2013-05-12 00:18:50,3,2013-05-12 00:21:50,10,10.89,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,13.61,-1.00,0.00,0.00,
184,0,0,0,1,0,s184,d184,2013-05-12 00:19:00,3,2013-05-12 00:22:00,12,12.87,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,16.09,-1.00,0.00,0.00,
6882,0,-2147483648,0,0,0,s6882,d6882,2013-05-12 00:19:09,3,2013-05-12 00:22:09,12,12.23,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.28,-1.00,0.00,0.00,
9686,0,-2147483648,0,0,0,s9686,d9686,2013-05-12 00:19:12,3,2013-05-12 00:22:12,10,10.73,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,13.41,-1.00,0.00,0.00,
6726,0,-2147483648,0,0,0,s6726,d6726,2013-05-12 00:19:21,3,2013-05-12 00:22:21,12,12.24,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.30,-1.00,0.00,0.00,
6717,0,-2147483648,0,0,0,s6717,d6717,2013-05-12 00:19:46,3,2013-05-12 00:22:46,11,11.74,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,14.67,-1.00,0.00,0.00,
113,0,-2147483648,0,0,0,s113,d113,2013-05-12 00:20:00,3,2013-05-12 00:23:00,14,14.04,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,17.55,-1.00,0.00,0.00,
115,0,-2147483648,0,0,0,s115,d115,2013-05-12 00:20:00,3,2013-05-12 00:23:00,14,14.62,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,18.27,-1.00,0.00,0.00,
116,0,-2147483648,0,0,0,s116,d116,2013-05-12 00:20:00,3,2013-05-12 00:23:00,12,12.62,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.78,-1.00,0.00,0.00,
174,0,-2147483648,0,0,0,s174,d174,2013-05-12 00:20:00,3,2013-05-12 00:23:00,11,11.54,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,14.42,-1.00,0.00,0.00,
